event_id,shipment_id,truck_id,customer_id,origin,destination,event_type,status,delay_minutes,distance_km,event_ts
E00009114,S0007385,T00280,C00751,Surat,Jaipur,at_hub,delayed,3,559.25,2026-01-27T02:41:00
E00009210,S0000155,T00401,C00986,Surat,Jaipur,delayed,delayed,70,781.69,2026-01-27T02:45:00
E00010305,S0002041,T00574,C00096,Surat,Delhi,picked_up,delayed,0,70.24,2026-01-27T02:51:00
E00021758,S0007723,T00472,C00262,Jaipur,Bengaluru,picked_up,at_hub,32,875.48,2026-01-27T02:58:00
E00001335,S0001151,T00579,C00324,Surat,Pune,in_transit,on_time,17,685.63,2026-01-27T03:07:00
E00030930,S0005120,T00526,C00360,Pune,Ahmedabad,delivered,at_hub,4,1618.0,2026-01-27T03:12:00
E00034383,S0000114,T00238,C00776,Pune,Bengaluru,in_transit,delayed,5,315.71,2026-01-27T03:14:00
E00014390,S0006472,T00517,C00112,Mumbai,Mumbai,delivered,at_hub,11,1124.05,2026-01-27T03:16:00
E00042472,S0007407,T00325,C00865,Ahmedabad,Ahmedabad,at_hub,at_hub,40,1888.28,2026-01-27T03:17:00
E00025816,S0001068,T00510,C00343,Bengaluru,Delhi,delivered,delayed,23,1774.8,2026-01-27T03:18:00
E00019256,S0003997,T00220,C00653,Pune,Bengaluru,delayed,delayed,94,1042.02,2026-01-27T03:19:00
E00005140,S0006187,T00578,C00237,Delhi,Delhi,in_transit,delayed,45,1079.34,2026-01-27T03:23:00
E00009397,S0003829,T00544,C00732,Bengaluru,Delhi,in_transit,delayed,12,2285.86,2026-01-27T03:29:00
E00024051,S0003509,T00035,C00311,Surat,Surat,delayed,delayed,78,1555.88,2026-01-27T03:34:00
E00017860,S0007077,T00155,C00617,Bengaluru,Mumbai,at_hub,at_hub,36,2256.42,2026-01-27T03:39:00
E00035180,S0007068,T00566,C00119,Hyderabad,Jaipur,in_transit,at_hub,13,534.48,2026-01-27T03:47:00
E00021986,S0004001,T00180,C00952,Jaipur,Mumbai,picked_up,on_time,19,478.75,2026-01-27T03:53:00
E00032714,S0006582,T00573,C00552,Ahmedabad,Delhi,picked_up,at_hub,22,705.02,2026-01-27T03:58:00
E00004664,S0005369,T00252,C00850,Ahmedabad,Delhi,delayed,delayed,106,1290.78,2026-01-27T04:00:00
E00041749,S0000536,T00217,C00386,Jaipur,Surat,at_hub,at_hub,15,635.6,2026-01-27T04:01:00
E00049187,S0005798,T00554,C00244,Bengaluru,Bengaluru,delivered,at_hub,45,1081.07,2026-01-27T04:02:00
E00037340,S0004486,T00488,C00791,Ahmedabad,Surat,at_hub,delayed,27,1186.75,2026-01-27T04:05:00
E00047660,S0000681,T00008,C00182,Jaipur,Mumbai,picked_up,at_hub,36,779.57,2026-01-27T04:08:00
E00018338,S0003694,T00274,C00360,Ahmedabad,Delhi,picked_up,at_hub,12,1872.39,2026-01-27T04:14:00
E00043413,S0001416,T00024,C00949,Delhi,Jaipur,delivered,on_time,21,732.32,2026-01-27T04:17:00
E00034096,S0002025,T00367,C00742,Hyderabad,Mumbai,picked_up,at_hub,43,472.47,2026-01-27T04:18:00
E00042166,S0002855,T00117,C00618,Bengaluru,Jaipur,in_transit,on_time,37,592.93,2026-01-27T04:18:00
E00037578,S0007359,T00433,C00427,Delhi,Surat,picked_up,at_hub,6,111.55,2026-01-27T04:18:00
E00031386,S0004643,T00527,C00931,Mumbai,Mumbai,at_hub,on_time,39,386.43,2026-01-27T04:18:00
E00031528,S0001636,T00372,C00084,Pune,Pune,delivered,on_time,40,691.31,2026-01-27T04:20:00
E00018238,S0006043,T00039,C00484,Hyderabad,Pune,picked_up,delayed,22,2271.16,2026-01-27T04:27:00
E00045965,S0001112,T00339,C00182,Bengaluru,Hyderabad,delayed,delayed,74,397.75,2026-01-27T04:27:00
E00046318,S0002355,T00361,C00632,Ahmedabad,Ahmedabad,at_hub,on_time,12,1992.1,2026-01-27T04:38:00
E00001548,S0001175,T00561,C00988,Bengaluru,Delhi,delayed,delayed,42,282.86,2026-01-27T04:43:00
E00024776,S0002635,T00264,C00424,Bengaluru,Mumbai,delayed,delayed,156,1796.27,2026-01-27T04:44:00
E00006333,S0007464,T00518,C00115,Pune,Ahmedabad,in_transit,on_time,1,437.39,2026-01-27T04:51:00
E00018579,S0006119,T00131,C00895,Jaipur,Hyderabad,delivered,on_time,20,480.14,2026-01-27T04:58:00
E00005069,S0004804,T00115,C00399,Pune,Surat,delayed,delayed,17,1456.95,2026-01-27T04:59:00
E00026199,S0004585,T00487,C00804,Bengaluru,Surat,delayed,delayed,145,1851.56,2026-01-27T05:07:00
E00011058,S0006239,T00575,C00265,Jaipur,Surat,picked_up,delayed,20,1725.81,2026-01-27T05:14:00
E00004365,S0001473,T00399,C00417,Surat,Mumbai,delivered,delayed,6,2228.83,2026-01-27T05:21:00
E00045210,S0004696,T00466,C00171,Ahmedabad,Surat,at_hub,delayed,45,1896.88,2026-01-27T05:24:00
E00016804,S0007555,T00480,C00467,Ahmedabad,Bengaluru,delayed,delayed,141,1637.19,2026-01-27T05:27:00
E00029114,S0004679,T00294,C00227,Pune,Jaipur,picked_up,on_time,40,997.3,2026-01-27T05:33:00
E00031276,S0006058,T00060,C00093,Mumbai,Mumbai,in_transit,on_time,8,139.61,2026-01-27T05:41:00
E00023392,S0004503,T00111,C00096,Surat,Hyderabad,delivered,delayed,34,1137.84,2026-01-27T05:43:00
E00029549,S0006717,T00550,C00740,Ahmedabad,Delhi,at_hub,delayed,41,1249.5,2026-01-27T05:44:00
E00016269,S0000837,T00449,C00296,Pune,Jaipur,picked_up,on_time,34,615.41,2026-01-27T05:45:00
E00007563,S0002845,T00007,C00643,Bengaluru,Ahmedabad,at_hub,at_hub,17,975.48,2026-01-27T05:46:00
E00019553,S0000729,T00003,C00160,Delhi,Mumbai,in_transit,at_hub,39,2059.66,2026-01-27T05:46:00
E00021929,S0000323,T00444,C00224,Delhi,Ahmedabad,delivered,delayed,20,2450.78,2026-01-27T05:48:00
E00017458,S0005253,T00552,C00862,Bengaluru,Pune,in_transit,at_hub,16,1994.26,2026-01-27T05:49:00
E00002787,S0001868,T00258,C00017,Delhi,Mumbai,delayed,delayed,87,460.22,2026-01-27T05:50:00
E00022537,S0003730,T00308,C00638,Jaipur,Ahmedabad,delayed,delayed,143,454.8,2026-01-27T05:50:00
E00047598,S0002580,T00472,C00690,Bengaluru,Mumbai,delivered,at_hub,9,965.14,2026-01-27T05:54:00
E00043611,S0000604,T00151,C00192,Delhi,Hyderabad,delivered,delayed,39,2159.86,2026-01-27T06:01:00
E00015261,S0002850,T00519,C00637,Surat,Jaipur,picked_up,delayed,19,29.44,2026-01-27T06:12:00
E00038525,S0000023,T00498,C00749,Surat,Ahmedabad,at_hub,on_time,0,1495.35,2026-01-27T06:14:00
E00023935,S0006358,T00094,C00773,Delhi,Surat,in_transit,at_hub,12,1831.5,2026-01-27T06:14:00
E00033336,S0007567,T00174,C00448,Bengaluru,Mumbai,picked_up,delayed,11,1586.97,2026-01-27T06:22:00
E00045809,S0006656,T00134,C00819,Mumbai,Delhi,in_transit,at_hub,30,1539.28,2026-01-27T06:32:00
E00017807,S0002754,T00561,C00340,Pune,Mumbai,delayed,delayed,96,493.59,2026-01-27T06:34:00
E00033411,S0001507,T00088,C00739,Jaipur,Delhi,picked_up,on_time,15,1420.26,2026-01-27T06:35:00
E00028584,S0000367,T00272,C00359,Hyderabad,Surat,delivered,at_hub,4,1372.24,2026-01-27T06:35:00
E00030830,S0006526,T00183,C00674,Mumbai,Bengaluru,delayed,delayed,23,2303.66,2026-01-27T06:37:00
E00031204,S0006952,T00156,C00907,Ahmedabad,Pune,at_hub,delayed,12,1396.72,2026-01-27T06:38:00
E00005920,S0003532,T00329,C00160,Surat,Jaipur,delayed,delayed,91,2281.77,2026-01-27T06:42:00
E00040916,S0005601,T00504,C00967,Bengaluru,Surat,picked_up,at_hub,1,2414.4,2026-01-27T06:43:00
E00026075,S0004148,T00575,C00079,Mumbai,Jaipur,picked_up,on_time,22,15.71,2026-01-27T06:44:00
E00002112,S0007355,T00567,C00297,Bengaluru,Pune,picked_up,at_hub,15,2358.8,2026-01-27T06:48:00
E00001777,S0005666,T00562,C00655,Mumbai,Mumbai,at_hub,on_time,34,2183.69,2026-01-27T06:50:00
E00024996,S0006152,T00164,C00479,Delhi,Hyderabad,at_hub,on_time,23,1011.35,2026-01-27T06:51:00
E00024687,S0004652,T00550,C00714,Ahmedabad,Hyderabad,picked_up,on_time,27,573.29,2026-01-27T06:53:00
E00033402,S0004000,T00362,C00157,Pune,Ahmedabad,in_transit,on_time,30,991.85,2026-01-27T06:57:00
E00005488,S0004298,T00437,C00634,Surat,Delhi,at_hub,on_time,25,2318.83,2026-01-27T06:58:00
E00048480,S0006736,T00511,C00685,Hyderabad,Bengaluru,picked_up,at_hub,20,1661.35,2026-01-27T06:59:00
E00019875,S0004084,T00575,C00738,Ahmedabad,Pune,delayed,delayed,149,627.93,2026-01-27T07:03:00
E00039379,S0000340,T00214,C00259,Hyderabad,Hyderabad,picked_up,delayed,10,872.05,2026-01-27T07:08:00
E00049363,S0000233,T00144,C00420,Jaipur,Hyderabad,delivered,at_hub,37,1330.43,2026-01-27T07:11:00
E00045470,S0002289,T00562,C00197,Jaipur,Delhi,picked_up,at_hub,17,2382.23,2026-01-27T07:17:00
E00041026,S0002991,T00403,C00161,Jaipur,Hyderabad,delayed,delayed,143,1143.42,2026-01-27T07:25:00
E00003678,S0001340,T00236,C00721,Ahmedabad,Delhi,delayed,delayed,122,209.36,2026-01-27T07:27:00
E00026029,S0000370,T00479,C00770,Delhi,Delhi,delayed,delayed,79,2441.56,2026-01-27T07:33:00
E00010400,S0006915,T00420,C00482,Jaipur,Mumbai,in_transit,delayed,3,2341.26,2026-01-27T07:35:00
E00008572,S0004683,T00021,C00933,Bengaluru,Hyderabad,in_transit,at_hub,5,534.39,2026-01-27T07:35:00
E00024392,S0007091,T00020,C00488,Mumbai,Bengaluru,at_hub,on_time,0,1716.58,2026-01-27T07:36:00
E00005717,S0000702,T00134,C00076,Delhi,Hyderabad,picked_up,on_time,16,1679.76,2026-01-27T07:41:00
E00016449,S0001696,T00243,C00569,Jaipur,Bengaluru,delivered,delayed,31,2053.27,2026-01-27T07:42:00
E00020485,S0001206,T00485,C00190,Delhi,Mumbai,delivered,on_time,34,2489.89,2026-01-27T07:53:00
E00026137,S0007995,T00199,C00089,Surat,Ahmedabad,delayed,delayed,163,148.92,2026-01-27T07:54:00
E00006822,S0002899,T00366,C00730,Pune,Pune,delayed,delayed,70,217.31,2026-01-27T07:59:00
E00018749,S0003330,T00303,C00721,Jaipur,Ahmedabad,in_transit,on_time,7,408.5,2026-01-27T08:00:00
E00044058,S0004448,T00232,C00069,Surat,Jaipur,in_transit,delayed,28,1879.55,2026-01-27T08:02:00
E00032729,S0003418,T00600,C00995,Ahmedabad,Mumbai,delayed,delayed,13,1742.84,2026-01-27T08:05:00
E00021511,S0003601,T00179,C00515,Jaipur,Hyderabad,picked_up,on_time,11,1160.12,2026-01-27T08:06:00
E00047936,S0007315,T00429,C00105,Delhi,Pune,in_transit,delayed,23,1878.44,2026-01-27T08:07:00
E00011438,S0001357,T00264,C00613,Hyderabad,Surat,at_hub,on_time,16,831.82,2026-01-27T08:23:00
E00035407,S0000001,T00352,C00701,Hyderabad,Mumbai,delayed,delayed,121,761.63,2026-01-27T08:24:00
E00005386,S0006043,T00442,C00653,Hyderabad,Hyderabad,picked_up,delayed,6,1483.21,2026-01-27T08:26:00
E00040291,S0003890,T00287,C00027,Pune,Bengaluru,delayed,delayed,42,1960.21,2026-01-27T08:28:00
E00049160,S0003929,T00566,C00325,Surat,Pune,in_transit,at_hub,36,110.57,2026-01-27T08:32:00
E00040908,S0004005,T00368,C00604,Delhi,Hyderabad,picked_up,at_hub,43,1121.03,2026-01-27T08:36:00
E00013130,S0004208,T00416,C00697,Jaipur,Surat,delayed,delayed,120,857.86,2026-01-27T08:37:00
E00048117,S0005346,T00517,C00636,Bengaluru,Hyderabad,delivered,on_time,21,1127.73,2026-01-27T08:37:00
E00000818,S0001256,T00121,C00381,Jaipur,Bengaluru,picked_up,delayed,33,738.48,2026-01-27T08:37:00
E00023532,S0005353,T00086,C00157,Jaipur,Pune,at_hub,delayed,37,735.16,2026-01-27T08:42:00
E00012391,S0007554,T00005,C00316,Surat,Hyderabad,at_hub,at_hub,2,1841.24,2026-01-27T08:45:00
E00012607,S0004936,T00540,C00335,Surat,Hyderabad,picked_up,on_time,42,953.05,2026-01-27T08:50:00
E00005113,S0007424,T00286,C00765,Ahmedabad,Jaipur,picked_up,on_time,19,1873.06,2026-01-27T08:50:00
E00028919,S0007412,T00339,C00934,Surat,Jaipur,delivered,at_hub,6,1225.31,2026-01-27T08:55:00
E00001567,S0006573,T00576,C00164,Ahmedabad,Ahmedabad,at_hub,delayed,6,300.51,2026-01-27T08:56:00
E00049390,S0005739,T00201,C00507,Surat,Surat,picked_up,on_time,27,1157.96,2026-01-27T08:56:00
E00037900,S0005454,T00403,C00600,Bengaluru,Mumbai,delayed,delayed,42,751.7,2026-01-27T09:00:00
E00018793,S0003697,T00013,C00537,Delhi,Pune,delivered,on_time,28,1768.96,2026-01-27T09:01:00
E00031910,S0001873,T00485,C00098,Pune,Surat,in_transit,on_time,44,1083.64,2026-01-27T09:04:00
E00039462,S0000104,T00090,C00845,Mumbai,Jaipur,at_hub,delayed,16,870.55,2026-01-27T09:04:00
E00049991,S0005717,T00031,C00163,Mumbai,Ahmedabad,picked_up,at_hub,28,328.23,2026-01-27T09:07:00
E00018290,S0005203,T00077,C00519,Jaipur,Surat,delivered,delayed,4,12.98,2026-01-27T09:09:00
E00028917,S0006332,T00120,C00730,Delhi,Bengaluru,delayed,delayed,25,2266.29,2026-01-27T09:10:00
E00007062,S0001765,T00369,C00376,Bengaluru,Delhi,delayed,delayed,106,174.72,2026-01-27T09:13:00
E00036756,S0001260,T00064,C00807,Mumbai,Pune,picked_up,at_hub,45,1201.02,2026-01-27T09:17:00
E00035929,S0002788,T00127,C00422,Ahmedabad,Jaipur,delivered,on_time,36,1483.99,2026-01-27T09:18:00
E00047814,S0007492,T00192,C00366,Ahmedabad,Pune,in_transit,delayed,14,1477.56,2026-01-27T09:19:00
E00022026,S0003814,T00171,C00481,Pune,Bengaluru,at_hub,on_time,24,221.24,2026-01-27T09:19:00
E00024314,S0006895,T00070,C00143,Surat,Bengaluru,in_transit,delayed,12,2454.29,2026-01-27T09:23:00
E00033744,S0000838,T00049,C00523,Hyderabad,Bengaluru,delivered,at_hub,8,2341.48,2026-01-27T09:31:00
E00015901,S0000741,T00328,C00252,Bengaluru,Bengaluru,at_hub,at_hub,29,359.45,2026-01-27T09:31:00
E00017498,S0006369,T00290,C00750,Jaipur,Bengaluru,delayed,delayed,2,1772.22,2026-01-27T09:32:00
E00045343,S0000019,T00142,C00062,Surat,Hyderabad,delivered,delayed,27,1836.09,2026-01-27T09:33:00
E00025957,S0000947,T00227,C00625,Surat,Delhi,picked_up,delayed,29,223.7,2026-01-27T09:33:00
E00007327,S0004913,T00597,C00833,Delhi,Surat,delivered,at_hub,2,1440.38,2026-01-27T09:35:00
E00043227,S0001382,T00146,C00992,Bengaluru,Hyderabad,at_hub,at_hub,4,2346.76,2026-01-27T09:36:00
E00030537,S0006843,T00560,C00763,Jaipur,Mumbai,delivered,at_hub,40,2133.46,2026-01-27T09:38:00
E00026846,S0000472,T00316,C00630,Surat,Ahmedabad,picked_up,on_time,13,1862.13,2026-01-27T09:38:00
E00021409,S0001815,T00445,C00142,Hyderabad,Ahmedabad,delayed,delayed,64,82.31,2026-01-27T09:40:00
E00030818,S0002997,T00479,C00963,Surat,Delhi,delayed,delayed,127,537.29,2026-01-27T09:47:00
E00004427,S0007820,T00221,C00172,Surat,Hyderabad,in_transit,at_hub,33,71.3,2026-01-27T09:48:00
E00016533,S0005285,T00121,C00257,Hyderabad,Pune,in_transit,on_time,45,1534.96,2026-01-27T09:49:00
E00033561,S0001820,T00458,C00869,Pune,Mumbai,in_transit,delayed,15,2176.33,2026-01-27T09:51:00
E00004602,S0004326,T00103,C00523,Pune,Surat,in_transit,on_time,1,406.89,2026-01-27T09:56:00
E00041209,S0006575,T00383,C00747,Hyderabad,Mumbai,delivered,at_hub,41,2117.58,2026-01-27T09:57:00
E00049389,S0003453,T00474,C00344,Bengaluru,Hyderabad,at_hub,on_time,32,2065.35,2026-01-27T10:03:00
E00003048,S0007279,T00054,C00358,Hyderabad,Hyderabad,delivered,delayed,13,239.37,2026-01-27T10:05:00
E00021118,S0007324,T00571,C00655,Surat,Ahmedabad,delivered,at_hub,17,943.39,2026-01-27T10:16:00
E00031113,S0001338,T00390,C00604,Jaipur,Hyderabad,delivered,delayed,37,2346.01,2026-01-27T10:20:00
E00026815,S0000973,T00521,C00265,Bengaluru,Hyderabad,in_transit,delayed,36,192.79,2026-01-27T10:24:00
E00044221,S0000502,T00432,C00730,Mumbai,Jaipur,at_hub,on_time,41,1482.1,2026-01-27T10:27:00
E00037563,S0001260,T00481,C00526,Pune,Hyderabad,delayed,delayed,73,2468.08,2026-01-27T10:28:00
E00007804,S0005165,T00413,C00519,Bengaluru,Pune,delivered,on_time,0,180.44,2026-01-27T10:48:00
E00038938,S0006436,T00264,C00579,Jaipur,Bengaluru,at_hub,on_time,34,1109.42,2026-01-27T10:49:00
E00020644,S0004501,T00329,C00035,Mumbai,Hyderabad,delivered,at_hub,45,1726.6,2026-01-27T10:51:00
E00028741,S0003704,T00451,C00822,Ahmedabad,Ahmedabad,picked_up,delayed,42,426.1,2026-01-27T10:53:00
E00022602,S0001120,T00194,C00644,Mumbai,Surat,delivered,at_hub,40,1211.76,2026-01-27T10:56:00
E00012983,S0006718,T00064,C00369,Surat,Bengaluru,at_hub,delayed,19,1702.22,2026-01-27T10:56:00
E00029575,S0004236,T00599,C00770,Bengaluru,Hyderabad,at_hub,delayed,15,959.45,2026-01-27T11:01:00
E00041112,S0007715,T00572,C00146,Jaipur,Pune,delivered,on_time,22,1975.9,2026-01-27T11:04:00
E00049230,S0003739,T00498,C00159,Jaipur,Delhi,picked_up,delayed,38,1210.87,2026-01-27T11:04:00
E00009688,S0006201,T00436,C00121,Mumbai,Mumbai,delayed,delayed,29,378.55,2026-01-27T11:05:00
E00026394,S0006280,T00319,C00169,Bengaluru,Jaipur,delayed,delayed,124,1174.4,2026-01-27T11:08:00
E00046673,S0004167,T00597,C00656,Mumbai,Bengaluru,at_hub,at_hub,40,1614.21,2026-01-27T11:11:00
E00044418,S0004033,T00307,C00588,Mumbai,Delhi,at_hub,delayed,12,2032.92,2026-01-27T11:12:00
E00025301,S0001389,T00484,C00648,Bengaluru,Mumbai,in_transit,delayed,26,879.66,2026-01-27T11:18:00
E00019743,S0001026,T00395,C00854,Delhi,Surat,picked_up,at_hub,22,2431.95,2026-01-27T11:22:00
E00014073,S0000135,T00233,C00248,Pune,Pune,in_transit,delayed,45,1496.77,2026-01-27T11:24:00
E00048798,S0003375,T00534,C00450,Bengaluru,Jaipur,delayed,delayed,174,1425.89,2026-01-27T11:25:00
E00029968,S0004415,T00274,C00072,Bengaluru,Hyderabad,delivered,on_time,37,1926.92,2026-01-27T11:29:00
E00021354,S0003526,T00207,C00477,Mumbai,Jaipur,delayed,delayed,38,1116.46,2026-01-27T11:35:00
E00045255,S0005066,T00040,C00537,Bengaluru,Bengaluru,at_hub,delayed,11,663.66,2026-01-27T11:35:00
E00021182,S0006340,T00143,C00021,Delhi,Hyderabad,delayed,delayed,147,154.1,2026-01-27T11:36:00
E00000966,S0000731,T00349,C00759,Pune,Mumbai,picked_up,at_hub,7,922.5,2026-01-27T11:38:00
E00046329,S0004821,T00560,C00721,Hyderabad,Pune,in_transit,on_time,16,840.75,2026-01-27T11:38:00
E00037883,S0007942,T00080,C00883,Bengaluru,Mumbai,delivered,on_time,32,1440.94,2026-01-27T11:44:00
E00003506,S0001290,T00315,C00634,Pune,Delhi,in_transit,delayed,20,1730.65,2026-01-27T11:48:00
E00048695,S0004465,T00347,C00138,Ahmedabad,Hyderabad,delayed,delayed,110,1464.46,2026-01-27T11:49:00
E00044734,S0006747,T00543,C00880,Ahmedabad,Delhi,delivered,delayed,20,1209.68,2026-01-27T11:51:00
E00039095,S0005936,T00440,C00800,Bengaluru,Delhi,in_transit,at_hub,26,2047.51,2026-01-27T11:51:00
E00013358,S0001778,T00029,C00640,Mumbai,Jaipur,at_hub,at_hub,38,2330.61,2026-01-27T11:52:00
E00044910,S0000544,T00266,C00536,Bengaluru,Ahmedabad,picked_up,on_time,44,1875.39,2026-01-27T11:57:00
E00027281,S0002899,T00566,C00601,Ahmedabad,Hyderabad,in_transit,delayed,39,26.9,2026-01-27T11:57:00
E00038265,S0003987,T00296,C00274,Surat,Jaipur,delayed,delayed,108,1118.89,2026-01-27T12:02:00
E00011529,S0005371,T00214,C00701,Delhi,Mumbai,delayed,delayed,108,1313.1,2026-01-27T12:02:00
E00023098,S0000243,T00363,C00193,Jaipur,Mumbai,at_hub,on_time,29,1847.47,2026-01-27T12:03:00
E00011882,S0004641,T00257,C00659,Ahmedabad,Delhi,in_transit,delayed,27,928.44,2026-01-27T12:06:00
E00019922,S0006501,T00446,C00597,Jaipur,Hyderabad,picked_up,on_time,30,1676.15,2026-01-27T12:06:00
E00049880,S0004290,T00047,C00535,Surat,Ahmedabad,delayed,delayed,153,801.22,2026-01-27T12:07:00
E00030599,S0000325,T00079,C00064,Jaipur,Ahmedabad,at_hub,delayed,39,1095.94,2026-01-27T12:08:00
E00007817,S0000554,T00448,C00919,Hyderabad,Ahmedabad,delivered,on_time,22,361.74,2026-01-27T12:09:00
E00046291,S0004430,T00564,C00584,Surat,Bengaluru,picked_up,on_time,23,462.74,2026-01-27T12:11:00
E00040601,S0006237,T00281,C00309,Delhi,Jaipur,picked_up,on_time,25,826.14,2026-01-27T12:11:00
E00034737,S0003533,T00449,C00182,Ahmedabad,Hyderabad,at_hub,on_time,19,2102.22,2026-01-27T12:12:00
E00006376,S0006611,T00515,C00664,Mumbai,Mumbai,picked_up,delayed,45,2069.47,2026-01-27T12:17:00
E00046150,S0006551,T00221,C00966,Pune,Hyderabad,delayed,delayed,31,89.33,2026-01-27T12:17:00
E00038661,S0003017,T00465,C00799,Ahmedabad,Jaipur,delayed,delayed,57,2095.65,2026-01-27T12:19:00
E00034242,S0005180,T00301,C00541,Surat,Jaipur,picked_up,at_hub,24,682.06,2026-01-27T12:22:00
E00023566,S0003105,T00306,C00116,Jaipur,Delhi,picked_up,delayed,33,1947.19,2026-01-27T12:24:00
E00039217,S0003537,T00007,C00575,Mumbai,Hyderabad,delayed,delayed,58,1814.03,2026-01-27T12:25:00
E00048079,S0006964,T00130,C00467,Surat,Delhi,delayed,delayed,180,529.95,2026-01-27T12:29:00
E00004908,S0002751,T00519,C00813,Mumbai,Jaipur,delivered,delayed,39,1345.88,2026-01-27T12:37:00
E00032858,S0003014,T00590,C00833,Pune,Ahmedabad,in_transit,at_hub,14,1124.91,2026-01-27T12:41:00
E00005685,S0005477,T00559,C00586,Hyderabad,Hyderabad,at_hub,delayed,38,492.73,2026-01-27T12:44:00
E00043438,S0002263,T00455,C00917,Mumbai,Ahmedabad,picked_up,on_time,15,1696.07,2026-01-27T12:48:00
E00042277,S0003096,T00306,C00634,Pune,Pune,delayed,delayed,154,1570.49,2026-01-27T12:51:00
E00009058,S0001430,T00074,C00365,Bengaluru,Bengaluru,at_hub,on_time,24,1215.08,2026-01-27T13:02:00
E00045769,S0000894,T00109,C00776,Hyderabad,Hyderabad,delivered,delayed,36,103.48,2026-01-27T13:11:00
E00046801,S0007943,T00401,C00799,Ahmedabad,Ahmedabad,at_hub,on_time,43,1663.63,2026-01-27T13:18:00
E00027662,S0006046,T00314,C00282,Delhi,Mumbai,at_hub,delayed,38,290.04,2026-01-27T13:27:00
E00023440,S0002210,T00139,C00523,Delhi,Pune,picked_up,on_time,9,2253.82,2026-01-27T13:28:00
E00019064,S0004715,T00415,C00496,Surat,Mumbai,delayed,delayed,75,1265.31,2026-01-27T13:30:00
E00047204,S0004525,T00354,C00090,Hyderabad,Mumbai,picked_up,delayed,10,171.64,2026-01-27T13:34:00
E00040120,S0002304,T00073,C00256,Surat,Hyderabad,delivered,on_time,31,1692.25,2026-01-27T13:46:00
E00004276,S0002921,T00174,C00813,Ahmedabad,Hyderabad,at_hub,delayed,37,1228.47,2026-01-27T13:46:00
E00029295,S0000549,T00336,C00343,Surat,Jaipur,picked_up,delayed,3,1424.82,2026-01-27T13:46:00
E00028963,S0004080,T00279,C00998,Delhi,Pune,at_hub,on_time,10,1728.73,2026-01-27T13:47:00
E00009646,S0000694,T00475,C00996,Pune,Bengaluru,picked_up,at_hub,36,576.39,2026-01-27T13:48:00
E00021465,S0001227,T00084,C00418,Surat,Pune,picked_up,delayed,10,2492.19,2026-01-27T13:50:00
E00024433,S0002179,T00285,C00019,Hyderabad,Delhi,picked_up,at_hub,38,892.03,2026-01-27T13:52:00
E00041540,S0002609,T00021,C00115,Bengaluru,Pune,at_hub,on_time,27,1722.08,2026-01-27T13:52:00
E00020613,S0007156,T00190,C00357,Delhi,Delhi,in_transit,at_hub,45,979.06,2026-01-27T13:53:00
E00039763,S0004342,T00500,C00670,Mumbai,Bengaluru,at_hub,at_hub,4,1539.68,2026-01-27T13:55:00
E00027533,S0001307,T00222,C00494,Delhi,Jaipur,delayed,delayed,37,674.38,2026-01-27T13:55:00
E00042018,S0006231,T00201,C00332,Delhi,Surat,at_hub,on_time,37,544.85,2026-01-27T13:56:00
E00024064,S0003342,T00015,C00977,Bengaluru,Pune,at_hub,at_hub,21,62.42,2026-01-27T13:57:00
E00034752,S0004970,T00269,C00509,Mumbai,Bengaluru,picked_up,at_hub,43,1885.78,2026-01-27T13:59:00
E00037830,S0000154,T00223,C00045,Jaipur,Ahmedabad,at_hub,delayed,34,197.02,2026-01-27T14:01:00
E00022042,S0000986,T00311,C00360,Ahmedabad,Delhi,at_hub,on_time,8,1052.3,2026-01-27T14:01:00
E00020352,S0001630,T00092,C00582,Surat,Hyderabad,at_hub,on_time,42,1252.79,2026-01-27T14:06:00
E00018388,S0000841,T00244,C00044,Delhi,Bengaluru,at_hub,delayed,45,2222.05,2026-01-27T14:14:00
E00044303,S0004677,T00179,C00497,Delhi,Bengaluru,picked_up,at_hub,8,18.28,2026-01-27T14:20:00
E00041732,S0005446,T00194,C00843,Jaipur,Hyderabad,picked_up,on_time,33,2179.77,2026-01-27T14:22:00
E00043744,S0002805,T00186,C00071,Bengaluru,Bengaluru,in_transit,on_time,7,767.52,2026-01-27T14:27:00
E00007637,S0005126,T00150,C00173,Jaipur,Delhi,at_hub,on_time,4,556.84,2026-01-27T14:29:00
E00027902,S0003525,T00269,C00875,Jaipur,Jaipur,at_hub,at_hub,35,1618.26,2026-01-27T14:33:00
